timestamp,game,match_id,contract_scope,series_format,maps_a_won,maps_b_won,team_a,team_b,rounds_a,rounds_b,map_index,total_rounds,prev_total_rounds,gap_rounds,gap_flag,gap_reason,buy_state_a,buy_state_b,econ_missing,econ_fragile,pistol_a,pistol_b,gap_delta,streak_winner,streak_len,reversal,n_tracked,p0_map,p_fair_map,kappa_map,p_fair,band_level,band_lo,band_hi,bid,ask,mid,spread_abs,spread_rel,notes
2026-02-08T04:40:26,VALORANT,9,Series winner,BO3,1,1,GE,Paper Rex,7,11,,,,,,,Full,Full,False,False,False,False,0,A,3,False,18,0.3986103026924349,0.2366275103518343,107.70769064608209,0.2366275103518343,0.8,0.18539665106365041,0.289980142001577,0.12,0.13,0.125,0.010000000000000009,0.08000000000000007,
2026-02-08T04:41:14,CS2,10,Series winner,BO3,0,0,mouz,spirit,1,4,,,,,,,Full (fragile),Full (fragile),False,True,False,True,0,A,1,False,5,0.4329310771477318,0.29409547930631197,55.19659193397845,0.33183123287311556,0.8,0.2942450767283836,0.3710267698522077,0.27,0.32,0.29500000000000004,0.04999999999999999,0.16949152542372875,
2026-02-08T04:42:25,CS2,10,Series winner,BO3,0,0,mouz,spirit,1,5,,,,,,,Light,Full,False,False,False,True,0,B,1,False,6,0.4329310771477318,0.22114966879908465,66.67793382099954,0.2960145832050035,0.8,0.26513845270847314,0.32868646098889276,0.26,0.31,0.28500000000000003,0.04999999999999999,0.175438596491228,
2026-02-08T04:43:06,VALORANT,9,Series winner,BO3,1,1,GE,Paper Rex,8,11,,,,,,,Full,Full,False,False,False,False,0,A,4,False,19,0.3986103026924349,0.270663496096491,111.62566340411303,0.270663496096491,0.8,0.2178164792193802,0.3252925991982063,0.16,0.25,0.20500000000000002,0.09,0.4390243902439024,
2026-02-08T04:44:52,VALORANT,9,Series winner,BO3,1,1,GE,Paper Rex,9,11,,,,,,,Full,Full,False,False,False,False,0,A,5,False,20,0.3986103026924349,0.3076222999208382,115.71394859248885,0.3076222999208382,0.8,0.25348692772977344,0.3631992125798897,0.19,0.33,0.26,0.14,0.5384615384615385,
2026-02-08T04:45:28,CS2,10,Series winner,BO3,0,0,mouz,spirit,2,5,,,,,,,Full,Full (fragile),False,True,False,True,0,A,1,False,7,0.4329310771477318,0.3090910222447725,52.830858322409675,0.33919409722783755,0.8,0.3001693389481781,0.37977971004437794,0.31,0.32,0.315,0.010000000000000009,0.03174603174603177,
2026-02-08T04:46:34,VALORANT,9,Series winner,BO3,1,1,GE,Paper Rex,10,11,,,,,,,Full,Full,False,False,False,False,0,A,6,False,21,0.3986103026924349,0.34722514437328605,119.94695928431366,0.34722514437328605,0.8,0.2921714666703353,0.40338278905621666,0.39,0.46,0.42500000000000004,0.07,0.16470588235294117,
2026-02-08T04:48:05,CS2,10,Series winner,BO3,0,0,mouz,spirit,2,6,,,,,,,Full (fragile),Full,False,True,False,True,0,B,1,False,8,0.4329310771477318,0.24615442773714344,56.572722346000454,0.3082920078397097,0.8,0.2734573652460901,0.3450608101617385,0.25,0.3,0.275,0.04999999999999999,0.18181818181818177,
2026-02-08T04:48:38,VALORANT,9,Series winner,BO3,1,1,GE,Paper Rex,10,12,,,,,,,Full,Full,False,False,False,False,0,B,1,False,22,0.3986103026924349,0.24763626805998593,114.30485626488007,0.24763626805998593,0.8,0.19701931106057163,0.30016760381342256,0.12,0.2,0.16,0.08000000000000002,0.5000000000000001,
2026-02-08T04:49:45,CS2,10,Series winner,BO3,0,0,mouz,spirit,2,7,,,,,,,Full (fragile),Full,False,True,False,True,0,B,2,False,9,0.4329310771477318,0.2092354025238407,61.13189827069757,0.2901646365354722,0.8,0.258702378680771,0.32367285892951947,0.22,0.26,0.24,0.04000000000000001,0.1666666666666667,
2026-02-08T04:50:31,VALORANT,9,Series winner,BO3,1,1,GE,Paper Rex,11,12,,,,,,,Full,Full,False,False,False,False,0,A,1,False,23,0.3986103026924349,0.28266938392532415,113.14228029272749,0.28266938392532415,0.8,0.2293938329327676,0.3376108541262671,0.24,0.47,0.355,0.22999999999999998,0.647887323943662,
2026-02-08T04:51:40,VALORANT,9,Series winner,BO3,1,1,GE,Paper Rex,12,12,,,,,,,Full,Full,False,False,False,False,0,A,2,False,24,0.3986103026924349,0.4130771781745315,112.08310365682068,0.4130771781745315,0.8,0.3539061159108489,0.4729210201354584,0.47,0.5,0.485,0.030000000000000027,0.06185567010309284,
2026-02-08T04:52:50,CS2,10,Series winner,BO3,0,0,mouz,spirit,3,7,,,,,,,Full (fragile),Full,False,True,False,True,0,A,1,False,10,0.4329310771477318,0.24227840271401616,57.97660306512906,0.30638886591294434,0.8,0.2721698328421411,0.3425228629855672,0.26,0.3,0.28,0.03999999999999998,0.14285714285714277,
2026-02-08T04:54:29,CS2,10,Series winner,BO3,0,0,mouz,spirit,4,7,,,,,,,Full,Full,False,False,False,True,0,A,2,False,11,0.4329310771477318,0.2933007196617425,63.33396729043276,0.33144100309073377,0.8,0.29630769543702506,0.36797775110452274,0.27,0.32,0.29500000000000004,0.04999999999999999,0.16949152542372875,
2026-02-08T04:54:41,VALORANT,9,Series winner,BO3,1,1,GE,Paper Rex,12,13,,,,,,,Full,Full,False,False,False,False,0,B,1,False,25,0.3986103026924349,0.19290261121328262,130.91922067277375,0.19290261121328262,0.8,0.14990008908207106,0.23793555060863963,0.24,0.28,0.26,0.040000000000000036,0.15384615384615397,
2026-02-08T04:57:52,CS2,10,Series winner,BO3,0,0,mouz,spirit,5,7,,,,,,,Pistol,Pistol,False,False,False,False,0,A,3,False,12,0.4329310771477318,0.33717748997036434,59.57172330443089,0.35298465172229465,0.8,0.3151833468480508,0.3919631099078539,0.27,0.32,0.29500000000000004,0.04999999999999999,0.16949152542372875,
2026-02-08T05:03:24,CS2,10,Series winner,BO3,0,0,mouz,spirit,5,8,,,,,,,Pistol,Full (fragile),False,True,False,True,0,B,1,False,13,0.4329310771477318,0.15414974148368746,61.68095579046485,0.26311738310868277,0.8,0.2357248613125072,0.2929197260298342,0.25,0.31,0.28,0.06,0.21428571428571425,
2026-02-08T05:04:04,CS2,10,Series winner,BO3,0,0,mouz,spirit,5,9,,,,,,,Full (fragile),Full (fragile),False,True,False,True,0,B,2,False,14,0.4329310771477318,0.2104110867561598,71.44507857054326,0.2907419016309793,0.8,0.2614643408380285,0.32175741273030845,0.27,0.31,0.29000000000000004,0.03999999999999998,0.13793103448275854,
2026-02-08T05:05:54,CS2,10,Series winner,BO3,0,0,mouz,spirit,6,9,,,,,,,Full,Full (fragile),False,True,False,True,0,A,1,False,15,0.4329310771477318,0.26896141858343164,70.62338470891683,0.3194903206070263,0.8,0.2871431015586793,0.3532409948157531,0.28,0.32,0.30000000000000004,0.03999999999999998,0.13333333333333325,
2026-02-08T05:07:46,CS2,10,Series winner,BO3,0,0,mouz,spirit,6,10,,,,,,,Light,Full,False,False,False,True,0,B,1,False,16,0.4329310771477318,0.18842899992604573,94.10485216475575,0.27994861963858564,0.8,0.2554349443472334,0.30587518075730946,0.27,0.28,0.275,0.010000000000000009,0.03636363636363639,
2026-02-08T05:10:22,CS2,10,Series winner,BO3,0,0,mouz,spirit,7,10,,,,,,,Full,Eco,False,False,False,True,0,A,1,False,17,0.4329310771477318,0.34974463276758455,93.6654337082763,0.3591551630617029,0.8,0.3285648252245402,0.3904304718423013,0.33,0.36,0.345,0.02999999999999997,0.08695652173913036,
2026-02-08T05:16:58,CS2,10,Series winner,BO3,0,0,mouz,spirit,8,12,,,,,,,Full,Full (fragile),False,True,False,True,0,B,2,False,20,0.4329310771477318,0.11151913458323703,114.0896462952864,0.242185605096001,0.8,0.23013035757050368,0.25491291324860865,0.19,0.22,0.20500000000000002,0.03,0.14634146341463414,
2026-02-08T09:57:26,CS2,10,Series winner,BO3,0,1,mouz,spirit,3,13,,,,,,,Pistol,Pistol,False,False,False,False,0,,0,False,0,0.4329310771477318,0.0,146.3727093076129,4.3293107714773187e-10,0.8,4.3293107714773187e-10,4.3293107714773187e-10,0.19,0.22,0.20500000000000002,0.03,0.14634146341463414,
2026-02-08T10:05:28,CS2,11,Series winner,BO3,0,0,furia,vitality,0,0,,,,,,,Pistol,Pistol,False,False,False,False,0,,0,False,0,0.3846185897385819,0.38461858973858193,38.76865384705526,0.3300000000000002,0.8,0.2834677033947898,0.37778394559380724,0.33,0.35,0.33999999999999997,0.019999999999999962,0.0588235294117646,
2026-02-08T10:25:12,CS2,11,Series winner,BO3,0,0,furia,vitality,0,1,,,,,,,Pistol,Pistol,False,False,False,True,0,B,1,False,1,0.3846185897385819,0.2934486673421102,78.00052431498277,0.2868425054210288,0.8,0.2562263375147205,0.3185519641181891,0.3,0.32,0.31,0.020000000000000018,0.06451612903225812,
2026-02-08T10:25:29,CS2,11,Series winner,BO3,0,0,furia,vitality,0,2,,,,,,,Pistol,Full (fragile),False,True,False,True,0,B,2,False,2,0.3846185897385819,0.18038506435365612,69.66803013171557,0.2333211059858789,0.8,0.20655381602586798,0.26198527476784506,0.29,0.31,0.3,0.020000000000000018,0.06666666666666674,
2026-02-08T10:26:03,CS2,11,Series winner,BO3,0,0,furia,vitality,0,3,,,,,,,Full (fragile),Full,False,True,False,True,0,B,3,False,3,0.3846185897385819,0.2388418625402122,83.15827735383846,0.26099304958882696,0.8,0.23340749517347464,0.2898735023531365,0.28,0.31,0.29500000000000004,0.02999999999999997,0.10169491525423717,
2026-02-08T10:28:31,CS2,11,Series winner,BO3,0,0,furia,vitality,0,4,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,B,4,False,4,0.3846185897385819,0.19308704094106782,89.71201423223212,0.23933389475770148,0.8,0.21490397741345224,0.2651723495640456,0.25,0.26,0.255,0.010000000000000009,0.03921568627450984,
2026-02-08T10:30:11,CS2,11,Series winner,BO3,0,0,furia,vitality,0,5,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,B,5,False,5,0.3846185897385819,0.16597087189063509,96.34869038278573,0.22649779829041072,0.8,0.20436959943114064,0.2500516089072601,0.23,0.26,0.245,0.03,0.12244897959183673,
2026-02-08T10:34:23,CS2,11,Series winner,BO3,0,0,furia,vitality,0,6,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,B,6,False,6,0.3846185897385819,0.1449119097869455,103.05534687795354,0.2165290276812134,0.8,0.19635770203748104,0.23811565515682082,0.23,0.26,0.245,0.03,0.12244897959183673,
2026-02-08T10:34:34,CS2,11,Series winner,BO3,0,0,furia,vitality,0,7,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,B,7,False,7,0.3846185897385819,0.12427017114695865,111.0800996283598,0.20675775992053963,0.8,0.1886230816061981,0.22628020165125018,0.16,0.18,0.16999999999999998,0.01999999999999999,0.11764705882352937,
2026-02-08T10:35:07,CS2,11,Series winner,BO3,0,0,furia,vitality,0,8,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,B,8,False,8,0.3846185897385819,0.1047374884165748,116.39339222337917,0.19751149068074117,0.8,0.18115968457331588,0.21525539406364697,0.13,0.16,0.14500000000000002,0.03,0.2068965517241379,
2026-02-08T10:37:04,CS2,11,Series winner,BO3,0,0,furia,vitality,0,9,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,B,9,False,9,0.3846185897385819,0.0868076413767503,124.27002846553658,0.18902396260039522,0.8,0.17456092917547297,0.2048485500174646,0.13,0.14,0.135,0.010000000000000009,0.07407407407407414,
2026-02-08T10:37:59,CS2,11,Series winner,BO3,0,0,furia,vitality,1,9,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,A,1,False,10,0.3846185897385819,0.10337299927583729,86.30584437107917,0.19686557664301327,0.8,0.17820103665432718,0.21742099373024543,0.14,0.15,0.14500000000000002,0.009999999999999981,0.06896551724137917,
2026-02-08T10:40:46,CS2,11,Series winner,BO3,0,0,furia,vitality,1,10,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,B,1,False,11,0.3846185897385819,0.0845499626034315,97.34313252153096,0.18795523558100782,0.8,0.17198698044536154,0.20567569500409943,0.13,0.15,0.14,0.01999999999999999,0.14285714285714277,
2026-02-08T10:43:21,CS2,11,Series winner,BO3,0,0,furia,vitality,2,10,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,A,1,False,12,0.3846185897385819,0.051327664063947634,94.3923578138493,0.17222865458334502,0.8,0.15980701262749925,0.18659813114288798,0.13,0.15,0.14,0.01999999999999999,0.14285714285714277,
2026-02-08T10:49:47,CS2,11,Series winner,BO3,0,0,furia,vitality,2,11,,,,,,,Light,Full (fragile),False,True,False,True,0,B,1,False,13,0.3846185897385819,0.04961750350185596,108.24843885465673,0.17141910859221562,0.8,0.16057181861331768,0.18376110253950334,0.13,0.18,0.155,0.04999999999999999,0.32258064516129026,
2026-02-08T10:50:56,CS2,11,Series winner,BO3,0,0,furia,vitality,2,12,,,,,,,Light,Full,False,False,False,True,0,B,2,False,14,0.3846185897385819,0.01847673515420541,141.52276609341783,0.156677870409471,0.8,0.1521520457686452,0.16195105061521362,0.12,0.17,0.14500000000000002,0.05000000000000002,0.34482758620689663,
2026-02-08T10:53:29,CS2,11,Series winner,BO3,0,1,furia,vitality,0,0,,,,,,,Pistol,Pistol,False,False,False,False,0,,0,False,0,0.3846185897385819,0.38461858973858193,38.76865384705526,0.14793145957249557,0.8,0.11012377166602867,0.18675611757890836,0.12,0.13,0.125,0.010000000000000009,0.08000000000000007,
2026-02-08T11:24:07,CS2,11,Series winner,BO3,0,1,furia,vitality,0,1,,,,,,,Light,Full (fragile),False,True,False,True,0,B,1,False,1,0.3846185897385819,0.2633375463133524,68.64046139718484,0.10128451568826008,0.8,0.07578828431972041,0.127940043773853,0.1,0.15,0.125,0.04999999999999999,0.3999999999999999,
2026-02-08T11:27:49,CS2,11,Series winner,BO3,0,1,furia,vitality,0,2,,,,,,,Light,Full (fragile),False,True,False,True,0,B,2,False,2,0.3846185897385819,0.24531805802959936,69.66803013171557,0.0943538855167521,0.8,0.06969448938340281,0.1202419745262179,0.1,0.15,0.125,0.04999999999999999,0.3999999999999999,
2026-02-08T11:28:00,CS2,11,Series winner,BO3,0,1,furia,vitality,0,3,,,,,,,Full (fragile),Full,False,True,False,True,0,B,3,False,3,0.3846185897385819,0.2388418625402122,83.15827735383846,0.09186302034075264,0.8,0.06944964064210868,0.11532851042765739,0.11,0.12,0.11499999999999999,0.009999999999999995,0.0869565217391304,
2026-02-08T11:30:20,CS2,11,Series winner,BO3,0,1,furia,vitality,0,4,,,,,,,Light,Full+Save,False,False,False,True,0,B,4,False,4,0.3846185897385819,0.17078489891089793,101.94547071844559,0.06568704696775583,0.8,0.04796630621765865,0.08448594814053337,0.06,0.08,0.07,0.020000000000000004,0.28571428571428575,
2026-02-08T11:33:01,CS2,11,Series winner,BO3,0,1,furia,vitality,0,5,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,B,5,False,5,0.3846185897385819,0.16749268773203768,96.34869038278573,0.06442080134702101,0.8,0.046369517969189464,0.08362513800641112,0.05,0.07,0.060000000000000005,0.020000000000000004,0.33333333333333337,
2026-02-08T11:35:08,CS2,11,Series winner,BO3,0,1,furia,vitality,0,6,,,,,,,Full (fragile),Full+Save,False,True,False,True,0,B,6,False,6,0.3846185897385819,0.1422355918931923,103.05534687795354,0.05470645276459209,0.8,0.03845567972421894,0.07211579788575878,0.06,0.07,0.065,0.010000000000000009,0.15384615384615397,
2026-02-08T11:37:53,CS2,11,Series winner,BO3,0,1,furia,vitality,1,6,,,,,,,Full,Light,False,False,False,True,0,A,1,False,7,0.3846185897385819,0.22401274111976657,76.79881451274653,0.08615946457295864,0.8,0.06344126372433671,0.1100831547270908,0.1,0.11,0.10500000000000001,0.009999999999999995,0.09523809523809518,
2026-02-08T11:38:42,CS2,11,Series winner,BO3,0,1,furia,vitality,2,6,,,,,,,Full,Light,False,False,False,True,0,A,2,False,8,0.3846185897385819,0.2555790895926659,71.05093272137242,0.09830046900580182,0.8,0.07349756796391825,0.12425921722770258,0.11,0.12,0.11499999999999999,0.009999999999999995,0.0869565217391304,
2026-02-08T11:41:36,CS2,11,Series winner,BO3,0,1,furia,vitality,3,6,,,,,,,Full+Save,Full (fragile),False,True,False,True,0,A,3,False,9,0.3846185897385819,0.2858221989162471,64.26240941791754,0.10993253106314739,0.8,0.08284184253343317,0.13814550712789841,0.14,0.16,0.15000000000000002,0.01999999999999999,0.13333333333333325,
2026-02-08T11:43:04,CS2,11,Series winner,BO3,0,1,furia,vitality,4,6,,,,,,,Full+Save,Full (fragile),False,True,False,True,0,A,4,False,10,0.3846185897385819,0.327007980674882,67.07155865679346,0.12577334836043455,0.8,0.09807554967428551,0.1543389746284413,0.16,0.18,0.16999999999999998,0.01999999999999999,0.11764705882352937,
2026-02-08T11:44:48,CS2,11,Series winner,BO3,0,1,furia,vitality,5,6,,,,,,,Full,Full,False,False,False,True,0,A,5,False,11,0.3846185897385819,0.33259255714787045,80.30550773550596,0.12792128028776262,0.8,0.10243295287820879,0.15410860557116365,0.12,0.14,0.13,0.020000000000000018,0.15384615384615397,
2026-02-08T11:47:01,CS2,11,Series winner,BO3,0,1,furia,vitality,6,6,,,,,,,Pistol,Pistol,False,False,False,False,0,A,6,False,12,0.3846185897385819,0.38461858973858193,77.07356677980712,0.14793145957249557,0.8,0.12093726703398366,0.1754280336662813,0.12,0.14,0.13,0.020000000000000018,0.15384615384615397,
2026-02-08T11:53:55,CS2,11,Series winner,BO3,0,1,furia,vitality,7,6,,,,,,,Full (fragile),Light,False,True,True,False,0,A,7,False,13,0.3846185897385819,0.5344157009197703,78.68131099903147,0.2055462132219178,0.8,0.17781270811092365,0.23313297744924805,0.16,0.18,0.16999999999999998,0.01999999999999999,0.11764705882352937,
2026-02-08T11:56:07,CS2,11,Series winner,BO3,0,1,furia,vitality,8,6,,,,,,,Full,Light,False,False,True,False,0,A,8,False,14,0.3846185897385819,0.5881845346743213,97.34380194880154,0.22622670623248148,0.8,0.20153328847407295,0.2506172723463405,0.24,0.29,0.265,0.04999999999999999,0.18867924528301883,
2026-02-08T11:58:25,CS2,11,Series winner,BO3,0,1,furia,vitality,9,6,,,,,,,Full,Full (fragile),False,True,True,False,0,A,9,False,15,0.3846185897385819,0.594468108398553,94.73744450510618,0.22864348549681388,0.8,0.20366051251225817,0.2532929689335561,0.24,0.27,0.255,0.030000000000000027,0.11764705882352951,
2026-02-08T12:01:04,CS2,11,Series winner,BO3,0,1,furia,vitality,9,7,,,,,,,Full,Full,False,False,True,False,0,B,1,False,16,0.3846185897385819,0.5178356806386379,72.21411236987382,0.1991692292035516,0.8,0.17021007402247396,0.22804539175607066,0.17,0.2,0.185,0.03,0.16216216216216217,
2026-02-08T12:02:58,CS2,11,Series winner,BO3,0,1,furia,vitality,9,8,,,,,,,Full (fragile),Full,False,True,True,False,0,B,2,False,17,0.3846185897385819,0.44271204041054446,63.401018644299675,0.1702752806429937,0.8,0.13976241888834037,0.20109259537557128,0.13,0.16,0.14500000000000002,0.03,0.2068965517241379,
2026-02-08T12:04:59,CS2,11,Series winner,BO3,0,1,furia,vitality,9,9,,,,,,,Full (fragile),Full,False,True,True,False,0,B,3,False,18,0.3846185897385819,0.38589120219029205,68.3451805919188,0.1484209299789561,0.8,0.11976024815705943,0.1776432228522772,0.1,0.14,0.12000000000000001,0.04000000000000001,0.33333333333333337,
2026-02-08T12:06:14,CS2,11,Series winner,BO3,0,1,furia,vitality,9,10,,,,,,,Full (fragile),Full,False,True,True,False,0,B,4,False,19,0.3846185897385819,0.33318280416507906,91.04486809354341,0.1281483002631188,0.8,0.1041691692194876,0.1527405300094457,0.06,0.1,0.08,0.04000000000000001,0.5000000000000001,
2026-02-08T12:08:21,CS2,11,Series winner,BO3,0,1,furia,vitality,10,10,,,,,,,Full,Full,False,False,True,False,0,A,1,False,20,0.3846185897385819,0.39672106437979626,85.41247340129276,0.15258629630134637,0.8,0.12675461786496445,0.17882303352256773,0.19,0.2,0.195,0.010000000000000009,0.05128205128205133,
2026-02-08T12:11:16,CS2,11,Series winner,BO3,0,1,furia,vitality,10,11,,,,,,,Full,Full,False,False,True,False,0,B,1,False,21,0.3846185897385819,0.3215282916699755,100.84727024424502,0.1236657581031614,0.8,0.10358052839302136,0.1442732386942925,0.1,0.13,0.115,0.03,0.2608695652173913,
2026-02-08T12:13:10,CS2,11,Series winner,BO3,0,1,furia,vitality,10,12,,,,,,,Full,Full,False,False,True,False,0,B,2,False,22,0.3846185897385819,0.17813737650358602,118.79607760117258,0.06851494653054005,0.8,0.05835202408485195,0.07911331705910472,0.01,0.04,0.025,0.03,1.2,
2026-02-08T17:18:09,VALORANT,9,Series winner,BO3,1,1,GE,Paper Rex,12,13,,,,,,,Full,Full,False,False,False,False,0,B,1,False,25,0.3986103026924349,0.19290261121328262,130.91922067277375,0.19290261121328262,0.8,0.14990008908207106,0.23793555060863963,0.24,0.28,0.26,0.040000000000000036,0.15384615384615397,
2026-02-11T10:29:24,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,0,0,,,,,,,Skip/Unknown,Skip/Unknown,True,False,False,False,0,,0,False,0,0.52,0.48080923107328893,21.600000000000005,0.48080923107328893,0.8,0.3445243973943133,0.6179063899556085,0.54,0.57,0.5549999999999999,0.029999999999999916,0.05405405405405391,
2026-02-11T10:33:45,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,0,1,,,,,,,Eco,Full (fragile),False,True,False,False,0,B,1,False,1,0.52,0.3706566424671801,49.849471652978124,0.3706566424671801,0.8,0.2844969369256572,0.45910297222931923,0.34,0.4,0.37,0.06,0.16216216216216217,
2026-02-11T10:34:54,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,0,2,,,,,,,Light,Full (fragile),False,True,False,False,0,B,2,False,2,0.52,0.38138976418446136,50.87704038750884,0.38138976418446136,0.8,0.2954881863508625,0.469344744179275,0.34,0.39,0.365,0.04999999999999999,0.13698630136986298,
2026-02-11T10:38:49,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,0,4,,,,,,,Full (fragile),Full,False,True,False,False,0,B,4,False,4,0.52,0.33245174315656023,70.92102448802541,0.33245174315656023,0.8,0.262035777461159,0.4049320947681837,0.33,0.42,0.375,0.08999999999999997,0.2399999999999999,
2026-02-11T10:41:13,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,1,4,,,,,,,Full,Full,False,False,False,True,0,A,1,False,5,0.52,0.3695246606220594,44.28305066760534,0.3695246606220594,0.8,0.2783094345377488,0.46334567946016225,0.27,0.32,0.29500000000000004,0.04999999999999999,0.16949152542372875,
2026-02-11T10:44:37,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,1,5,,,,,,,Full,Full,False,False,False,True,0,B,1,False,6,0.52,0.3358048858002433,47.921221851947436,0.3358048858002433,0.8,0.2503169893493885,0.42431546351332944,0.27,0.32,0.29500000000000004,0.04999999999999999,0.16949152542372875,
2026-02-11T10:49:04,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,2,6,,,,,,,Full,Full,False,False,False,True,0,A,1,False,8,0.52,0.34563234214501765,45.721732461991984,0.34563234214501765,0.8,0.2574370286586416,0.43681041767901896,0.53,0.57,0.55,0.039999999999999925,0.07272727272727258,
2026-02-11T10:49:40,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,3,6,,,,,,,Full,Full,False,False,False,True,0,A,2,False,9,0.52,0.39682329895510027,42.01830238615223,0.39682329895510027,0.8,0.3016265843673668,0.49419553546551537,0.55,0.58,0.565,0.029999999999999916,0.053097345132743216,
2026-02-11T10:50:36,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,4,6,,,,,,,Full,Full,False,False,False,True,0,A,3,False,10,0.52,0.4533204938581773,44.95514022679525,0.4533204938581773,0.8,0.35898711732514516,0.5485718903935562,0.53,0.58,0.5549999999999999,0.04999999999999993,0.09009009009008997,
2026-02-11T10:52:58,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,5,6,,,,,,,Full,Full,False,False,False,True,0,A,4,False,11,0.52,0.5141527950357506,48.71594147499483,0.5141527950357506,0.8,0.42256559854598524,0.6054837616208627,0.53,0.59,0.56,0.05999999999999994,0.10714285714285703,
2026-02-11T10:55:06,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,5,7,,,,,,,Full,Full,False,False,False,True,0,B,1,False,12,0.52,0.2959204240299484,43.223508176704286,0.2959204240299484,0.8,0.20961780715439032,0.38640072631932565,0.64,0.7,0.6699999999999999,0.05999999999999994,0.08955223880597007,
2026-02-11T10:58:13,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,6,7,,,,,,,Full (fragile),Pistol,False,True,True,False,0,A,1,False,13,0.52,0.6862966777405095,47.37217438517531,0.6862966777405095,0.8,0.5986415857951058,0.7704815914683267,0.74,0.78,0.76,0.040000000000000036,0.05263157894736847,
2026-02-11T11:00:17,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,7,7,,,,,,,Full (fragile),Full (fragile),False,True,True,False,0,A,2,False,14,0.52,0.5896091124257873,46.789044418000984,0.5896091124257873,0.8,0.49696566153072824,0.6805615144879731,0.82,0.85,0.835,0.030000000000000027,0.035928143712574884,
2026-02-11T11:04:33,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,9,7,,,,,,,Full,Full (fragile),False,True,True,False,0,A,4,False,16,0.52,0.6701940889957961,81.9633786095856,0.6701940889957961,0.8,0.6029337235446492,0.7356448490408787,0.91,0.94,0.925,0.029999999999999916,0.03243243243243234,
2026-02-11T11:06:44,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,10,7,,,,,,,Full,Full (fragile),False,True,True,False,0,A,5,False,17,0.52,0.7044189736043279,99.5066903678837,0.7044189736043279,0.8,0.6450703403048542,0.7619828479832773,0.92,0.97,0.9450000000000001,0.04999999999999993,0.05291005291005284,
2026-02-11T11:09:02,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,11,7,,,,,,,Full,Full (fragile),False,True,True,False,0,A,6,False,18,0.52,0.7768228360901348,119.41598018834821,0.7768228360901348,0.8,0.7314092011626029,0.820580287205434,0.99,0.99,0.99,0.0,0.0,
2026-02-11T11:09:49,CS2,15,Map winner (this map),BO3,0,0,BB,sinners,12,7,,,,,,,Full,Full (fragile),False,True,True,False,0,A,7,False,19,0.52,0.9002417649123009,141.7178910701221,0.9002417649123009,0.8,0.8774676673832507,0.9218871718497025,0.99,0.99,0.99,0.0,0.0,
2026-02-11T11:16:17,CS2,16,Map winner (this map),BO3,0,0,voca,sports bet experts,1,0,,,,,,,Full (fragile),Eco,False,True,True,False,0,A,1,False,1,0.52,0.6987369503153481,56.88947165297812,0.6987369503153481,0.8,0.6196250582722669,0.7747815655690936,0.99,0.99,0.99,0.0,0.0,
2026-02-11T11:16:55,CS2,16,Map winner (this map),BO3,0,0,voca,sports bet experts,1,1,,,,,,,Eco,Full (fragile),False,True,True,False,0,B,1,False,2,0.52,0.4899535310414787,27.117040387508847,0.4899535310414787,0.8,0.36785286588199134,0.6123885429404015,0.81,0.85,0.8300000000000001,0.039999999999999925,0.048192771084337255,
2026-02-11T11:17:10,CS2,16,Map winner (this map),BO3,0,0,voca,sports bet experts,1,1,,,,,,,Eco,Full (fragile),False,True,True,False,0,B,1,False,2,0.52,0.4899535310414787,27.117040387508847,0.4899535310414787,0.8,0.36785286588199134,0.6123885429404015,0.81,0.85,0.8300000000000001,0.039999999999999925,0.048192771084337255,
2026-02-11T11:18:39,CS2,16,Map winner (this map),BO3,0,0,voca,sports bet experts,1,2,,,,,,,Light,Full (fragile),False,True,True,False,0,B,2,False,3,0.75,0.7193572124167572,66.8899542762984,0.7193572124167572,0.8,0.6478392467705849,0.7880065915287764,0.81,0.85,0.8300000000000001,0.039999999999999925,0.048192771084337255,
